112.29	34.8147	36.37242156
165.66	51.851	68.27678562
202.38	88.3536	97.84894403
191.84	94.4393	108.4840193
133.81	154.8641	78.92819045
108.4	163.5648	59.47887944
38.34	187.8946	41.053265
57.22	157.2524	32.50162826
155.07	109.5404	46.7834266
125.91	82.9835	53.55343198
156.4	43.7622	81.57920236
259.56	28.3864	165.9339902
80.02	32.6114	102.5175865
186.45	56.3965	123.0598547
142.3	86.2751	99.54327019
144.13	95.9682	87.48278339
191.54	152.4135	87.6691446
140.13	168.765	70.08051871
186.59	146.485	77.13986007
119.86	149.0104	61.72134832
9.52	132.2683	40.17040921
75.37	86.7704	35.94500643
92.57	42.7117	43.42974798
51.81	32.5915	38.34761372
104.97	29.984	52.96791058
136.56	50.3102	70.27815888
35.68	95.9273	46.45425688
84.32	146.4887	38.81267706
85.12	150.5204	34.08677427
92.98	179.4452	31.31863046
180.39	143.6413	47.69725009
195.6	139.6013	66.38470932
30.38	133.4428	43.94606
115.57	80.3408	48.86386189
192.13	43.933	94.42480382
30.87	28.7658	58.66526031
35.24	34.81	42.54267804
60.3	48.5618	37.67006469
87.65	101.8902	35.57609963
23.28	144.3793	26.81727948
117.3	144.7426	30.3493904
69.67	175.3702	26.62286303
67.82	183.9948	23.86374802
151.01	127.6798	35.6723794
93.24	113.8287	34.50455823
160.17	82.9556	55.53413735
188.24	39.005	100.1317748
161.11	26.9998	120.7032839
119.22	30.1802	107.1223078
176.73	43.7995	125.6419441
99.29	94.2683	82.42324509
107.88	120.9678	63.73212445
84.87	161.0667	48.18564096
158.1	178.7285	51.25859211
93.65	194.862	41.81957576
76.33	153.3994	34.8904381
195.82	113.9557	61.21862091
12.66	89.9814	40.14342984
111.31	51.056	50.88271931
98.02	28.6102	60.04804961
112.6	29.506	71.92362846
38.37	55.9281	48.40371185
52.26	97.4588	36.99915841
114.16	126.2294	38.44340992
43.04	162.8922	29.79552037
75.38	174.9148	26.73848012
123.78	168.4626	30.19738818
114.15	158.4263	31.82629539
95.16	110.7609	32.31180842
99.82	72.035	37.328784
121.03	44.584	53.86453937
58.55	28.7931	47.51511214
71.38	39.4256	45.42461246
155.16	44.2619	74.35319638
126.72	89.6479	69.50685566
108.02	122.2391	57.14992906
157.1	150.8196	59.47612401
305.96	150.3185	120.5087039
225.52	160.0883	115.8596817
133.86	158.5459	81.59529799
251.79	105.727	125.541274
100.45	94.847	82.67296761
135.44	46.1277	90.167024
124.18	25.1	96.91127079
139.64	37.1583	103.4250541
229.5	55.7365	148.544399
203.23	93.2927	137.9081945
66.07	134.1004	76.26220744
151.06	162.4087	67.65597091
35.34	181.8735	44.87343581
